aX,aY,aZ,gX,gY,gZ
-1.265,-1.873,-0.634,-136.536,-276.123,59.509
-1.312,-2.013,-0.251,-104.797,-305.054,81.177
-1.355,-2.136,0.212,-71.594,-332.703,103.943
-1.419,-2.219,0.513,-34.546,-335.815,126.587
-1.460,-2.182,0.766,-42.236,-324.402,155.701
-1.388,-2.115,0.979,-40.771,-312.195,182.861
-1.436,-1.960,1.093,-50.720,-287.231,209.961
-1.451,-1.963,1.081,-68.726,-250.427,230.957
-1.493,-1.961,1.023,-81.604,-214.844,252.380
-1.562,-1.913,0.997,-91.248,-188.660,276.917
-1.573,-1.726,0.955,-93.567,-162.659,305.115
-1.555,-1.468,0.932,-93.140,-140.686,332.275
-1.554,-1.226,0.861,-88.013,-117.249,352.661
-1.562,-1.011,0.774,-73.975,-96.375,366.577
-1.531,-0.807,0.750,-63.477,-83.618,375.916
-1.489,-0.661,0.761,-52.612,-75.439,381.104
-1.444,-0.552,0.795,-47.119,-65.125,382.996
-1.378,-0.436,0.823,-47.729,-52.368,383.606
-1.317,-0.307,0.844,-50.537,-36.804,383.606
-1.230,-0.179,0.849,-54.260,-21.301,381.592
-1.136,-0.047,0.845,-61.584,-3.479,377.319
-1.042,0.051,0.809,-64.209,15.198,369.934
-0.966,0.119,0.758,-67.505,34.363,359.741
-0.907,0.180,0.707,-70.190,51.697,347.778
-0.888,0.229,0.669,-67.322,65.979,335.449
-0.840,0.301,0.660,-66.223,77.942,324.097
-0.771,0.398,0.693,-58.472,87.341,314.270
-0.714,0.506,0.752,-44.678,95.886,305.054
-0.669,0.614,0.819,-30.823,107.910,295.166
-0.626,0.682,0.891,-24.109,122.253,283.752
-0.589,0.733,0.929,-18.433,141.846,271.118
-0.564,0.756,0.928,-13.794,166.077,257.568
-0.551,0.769,0.853,-11.230,194.092,244.507
-0.553,0.769,0.716,-11.353,222.656,232.117
-0.561,0.737,0.521,-15.930,249.878,219.421
-0.586,0.724,0.320,-19.348,271.912,208.069
-0.627,0.750,0.145,-20.935,286.438,198.669
-0.607,0.828,0.020,-21.423,294.067,190.186
-0.580,0.939,-0.094,-22.522,299.377,181.580
-0.543,1.073,-0.243,-27.649,308.411,171.753
-0.504,1.206,-0.440,-32.166,319.824,159.546
-0.463,1.319,-0.660,-33.936,326.782,143.860
-0.427,1.391,-0.849,-26.733,324.829,125.244
-0.375,1.422,-1.014,-26.001,317.993,105.957
-0.318,1.387,-1.204,-31.372,313.293,84.961
-0.259,1.295,-1.435,-35.767,309.082,63.354
-0.202,1.179,-1.667,-36.011,294.067,43.579
-0.149,1.067,-1.805,-36.438,268.494,27.100
-0.115,0.984,-1.892,-35.095,248.718,13.855
-0.064,0.927,-1.904,-38.696,226.624,2.930
-0.048,0.890,-1.790,-42.725,203.125,-6.409
-0.010,0.841,-1.583,-47.668,182.739,-16.052
0.027,0.795,-1.351,-50.842,169.189,-26.123
0.052,0.751,-1.192,-49.927,166.382,-34.729
0.055,0.703,-1.179,-47.119,173.218,-42.419
0.052,0.655,-1.305,-43.091,183.167,-49.622
0.030,0.592,-1.504,-38.757,189.880,-55.542
0.021,0.501,-1.737,-32.410,190.308,-60.120
0.036,0.466,-1.897,-26.184,180.969,-62.317
0.061,0.476,-1.934,-23.987,163.513,-63.660
0.082,0.480,-1.849,-26.672,143.921,-66.284
0.113,0.455,-1.684,-32.837,126.404,-71.045
0.127,0.401,-1.503,-39.673,114.136,-77.209
0.139,0.352,-1.339,-45.532,108.154,-83.740
0.127,0.261,-1.252,-49.622,109.741,-90.271
0.117,0.117,-1.311,-49.744,117.188,-97.229
0.077,-0.084,-1.481,-48.157,125.244,-103.210
0.034,-0.273,-1.684,-43.396,128.662,-104.858
0.026,-0.364,-1.867,-37.048,125.183,-100.098
0.027,-0.329,-1.982,-31.494,114.258,-91.370
0.030,-0.117,-1.965,-26.428,96.252,-82.458
0.052,0.186,-1.810,-18.860,77.698,-77.881
0.068,0.488,-1.576,-13.123,63.171,-81.604
0.062,0.710,-1.393,-7.812,56.519,-94.177
0.011,0.843,-1.356,-5.615,59.326,-114.136
-0.065,0.712,-1.392,-7.629,65.491,-138.855
-0.099,0.306,-1.564,-13.977,71.106,-163.086
-0.121,-0.308,-1.818,-23.865,74.524,-181.580
-0.109,-0.823,-2.014,-29.724,72.021,-189.331
-0.106,-1.402,-2.365,1.465,58.960,-187.195
-0.066,-1.667,-2.256,-32.532,32.898,-164.673
-0.023,-1.822,-2.122,-25.696,4.822,-136.963
0.015,-1.837,-1.907,-4.272,-20.569,-106.262
0.074,-1.634,-1.569,-23.621,-39.978,-67.383
0.117,-1.266,-1.192,-18.982,-51.453,-34.485
0.140,-0.875,-0.919,-13.062,-51.270,-10.925
0.148,-0.540,-0.773,-7.507,-42.175,1.953
0.150,-0.304,-0.732,-5.188,-29.541,6.592
0.139,-0.189,-0.757,-2.686,-16.968,4.639
0.127,-0.195,-0.823,-1.038,-7.080,-0.549
0.117,-0.291,-0.904,-0.183,-0.732,-5.066
0.104,-0.397,-0.975,1.343,2.502,-6.531
0.091,-0.449,-1.024,2.075,2.991,-4.639

-0.296,0.541,-1.828,-141.113,28.809,-114.624
-0.393,0.381,-1.919,-155.212,17.456,-132.507
-0.403,0.178,-2.002,-166.504,4.517,-148.499
-0.418,-0.053,-2.067,-179.382,-10.254,-160.522
-0.443,-0.260,-2.089,-193.298,-27.771,-167.053
-0.440,-0.447,-2.043,-206.238,-47.791,-168.518
-0.416,-0.697,-1.952,-218.201,-66.467,-167.175
-0.390,-1.002,-1.911,-225.952,-80.994,-163.086
-0.407,-1.342,-1.904,-230.408,-92.590,-154.663
-0.418,-1.618,-1.843,-231.628,-106.934,-140.442
-0.425,-1.847,-1.701,-214.905,-125.488,-122.498
-0.405,-1.894,-1.498,-200.195,-135.620,-100.464
-0.412,-1.984,-1.384,-215.942,-143.433,-72.632
-0.411,-2.006,-1.258,-205.811,-148.926,-46.875
-0.422,-1.991,-1.172,-196.167,-151.245,-21.545
-0.441,-1.938,-1.146,-186.279,-151.184,1.221
-0.479,-1.865,-1.138,-173.767,-153.137,22.034
-0.492,-1.802,-1.091,-159.363,-158.936,39.612
-0.499,-1.769,-1.011,-144.897,-166.382,54.810
-0.512,-1.751,-0.921,-130.554,-173.157,68.604
-0.531,-1.734,-0.822,-115.906,-179.138,81.421
-0.556,-1.705,-0.703,-101.624,-185.242,93.994
-0.582,-1.675,-0.540,-89.905,-192.017,106.079
-0.593,-1.643,-0.331,-77.881,-200.928,117.432
-0.580,-1.606,-0.079,-63.232,-210.571,128.052
-0.563,-1.547,0.140,-54.688,-208.801,139.832
-0.537,-1.474,0.277,-45.105,-198.242,152.283
-0.513,-1.413,0.338,-36.072,-182.068,163.879
-0.505,-1.392,0.325,-31.494,-162.720,174.438
-0.524,-1.387,0.292,-23.010,-148.376,184.753
-0.540,-1.302,0.296,-12.268,-142.334,196.716
-0.548,-1.129,0.353,-2.319,-141.785,209.717
-0.553,-0.910,0.445,4.272,-143.127,220.703
-0.535,-0.666,0.569,0.916,-141.357,229.004
-0.480,-0.455,0.708,-6.287,-136.719,232.849
-0.409,-0.287,0.835,-3.479,-127.136,230.896
-0.337,-0.182,0.911,-5.310,-110.840,225.891
-0.278,-0.132,0.936,-4.333,-89.600,218.201
-0.216,-0.152,0.896,-3.601,-65.918,209.961
-0.177,-0.272,0.781,-1.526,-40.222,202.026
-0.193,-0.434,0.633,4.150,-18.188,197.083
-0.203,-0.500,0.563,4.333,-9.277,199.524
-0.214,-0.436,0.569,2.502,-6.775,207.642
-0.222,-0.273,0.629,2.136,-4.761,216.187
-0.197,-0.042,0.739,-2.869,-1.160,222.229
-0.172,0.187,0.838,-6.042,9.155,223.328
-0.128,0.401,0.891,-7.141,26.672,219.604
-0.099,0.571,0.878,-6.348,49.805,211.304
-0.081,0.685,0.827,-3.784,74.829,198.853
-0.049,0.737,0.752,0.427,97.412,183.167
-0.045,0.713,0.643,10.437,119.995,166.260
-0.053,0.646,0.528,23.193,139.893,150.940
-0.058,0.591,0.429,34.058,155.273,139.221
-0.076,0.593,0.357,40.833,166.626,131.165
-0.093,0.684,0.295,43.762,177.185,125.610
-0.103,0.831,0.229,41.626,189.575,120.300
-0.111,0.939,0.119,41.992,205.200,111.267
-0.110,0.965,-0.051,43.274,222.839,97.412
-0.112,0.900,-0.278,48.767,240.051,81.726
-0.120,0.755,-0.546,54.504,251.221,66.589
-0.113,0.604,-0.776,58.105,251.160,55.115
-0.093,0.516,-0.948,59.143,243.713,49.194
-0.073,0.521,-1.068,57.556,234.009,47.180
-0.046,0.598,-1.159,50.781,223.328,46.387
-0.022,0.697,-1.255,40.222,214.966,43.457
0.002,0.767,-1.354,27.588,206.055,37.231
0.023,0.798,-1.442,16.357,193.542,27.893
0.039,0.788,-1.488,5.859,180.054,17.151
0.060,0.746,-1.498,-1.831,168.335,6.042
0.086,0.678,-1.483,-6.531,157.654,-3.662
0.095,0.617,-1.444,-7.324,148.743,-10.864
0.121,0.593,-1.398,-4.578,142.212,-15.869
0.152,0.619,-1.354,1.160,138.306,-19.897
0.159,0.626,-1.338,4.822,137.146,-25.391
0.151,0.562,-1.376,5.737,138.184,-33.142
0.140,0.433,-1.453,4.761,139.587,-40.955
0.122,0.280,-1.563,3.723,140.381,-47.241
0.110,0.123,-1.680,2.991,138.428,-49.805
0.093,0.055,-1.784,2.869,132.263,-47.729
0.107,0.100,-1.850,3.723,123.535,-42.480
0.139,0.300,-1.841,5.066,111.938,-36.621
0.157,0.535,-1.779,4.456,100.525,-35.217
0.172,0.733,-1.694,3.418,91.492,-41.016
0.157,0.781,-1.636,0.610,86.487,-53.711
0.132,0.671,-1.624,-2.747,84.045,-70.129
0.094,0.489,-1.631,-6.226,81.909,-84.839
0.066,0.327,-1.622,-7.996,78.857,-95.215
0.040,0.212,-1.593,-7.507,75.439,-101.807
0.029,0.162,-1.568,-7.263,72.998,-105.774
0.031,0.174,-1.587,-6.775,71.411,-108.826
0.032,0.177,-1.626,-8.179,70.190,-113.586
0.021,0.124,-1.709,-11.353,68.787,-120.850
-0.002,0.067,-1.806,-14.526,65.247,-128.906
-0.031,-0.073,-1.935,-16.907,59.998,-136.780
-0.037,-0.379,-1.965,-24.841,48.706,-143.250
-0.026,-0.687,-1.956,-29.358,35.461,-143.677
-0.015,-0.929,-1.915,-33.142,21.362,-137.512
0.001,-1.085,-1.829,-35.095,7.141,-126.831
0.037,-1.065,-1.663,-34.607,-6.042,-112.915
0.042,-1.165,-1.666,-3.662,-16.602,-101.440
0.063,-1.049,-1.457,-27.588,-24.231,-82.397
0.080,-0.866,-1.265,-27.222,-30.701,-66.895
0.087,-0.699,-1.114,-24.902,-33.020,-55.969
0.091,-0.605,-0.998,-22.217,-31.799,-49.561
0.090,-0.591,-0.921,-18.860,-28.137,-46.143
0.083,-0.620,-0.875,-15.747,-23.254,-43.396
0.081,-0.653,-0.848,-13.000,-18.433,-39.246
0.084,-0.664,-0.839,-10.193,-13.672,-33.936
0.081,-0.675,-0.860,-8.240,-8.850,-28.137
0.081,-0.691,-0.898,-7.019,-5.066,-22.156
0.081,-0.690,-0.938,-6.042,-2.869,-15.625
0.083,-0.649,-0.972,-5.066,-2.075,-8.484
0.079,-0.564,-0.983,-4.272,-2.441,-2.014
0.079,-0.455,-0.966,-3.479,-3.601,3.784
0.080,-0.355,-0.937,-3.723,-4.333,7.324
0.080,-0.291,-0.910,-3.967,-4.089,8.789
0.076,-0.259,-0.894,-4.395,-2.930,8.728
0.070,-0.257,-0.896,-4.272,-0.854,7.996
0.071,-0.270,-0.911,-4.150,1.343,7.507

-0.190,0.822,-1.748,-162.720,32.959,-123.291
-0.267,0.577,-1.969,-184.692,27.588,-148.987
-0.357,0.150,-2.118,-206.848,15.869,-173.523
-0.444,-0.303,-2.266,-214.294,-0.549,-191.040
-0.470,-0.666,-2.308,-214.233,-23.132,-197.815
-0.476,-0.893,-2.214,-213.562,-50.049,-194.702
-0.488,-1.003,-2.025,-215.149,-75.684,-185.791
-0.486,-1.051,-1.827,-218.262,-97.229,-175.110
-0.495,-1.142,-1.695,-221.069,-111.023,-165.894
-0.502,-1.330,-1.640,-223.755,-117.615,-159.058
-0.527,-1.550,-1.634,-213.440,-123.230,-152.771
-0.562,-1.818,-1.660,-189.453,-130.798,-145.203
-0.558,-2.088,-1.591,-205.383,-143.433,-127.808
-0.542,-2.307,-1.458,-196.167,-155.579,-107.056
-0.563,-2.507,-1.378,-183.105,-165.039,-80.505
-0.603,-2.586,-1.259,-167.236,-171.448,-48.767
-0.634,-2.524,-1.147,-156.860,-178.223,-11.597
-0.655,-2.341,-1.039,-135.315,-184.387,23.437
-0.672,-2.132,-0.922,-114.014,-190.857,53.345
-0.683,-1.991,-0.826,-95.398,-196.289,76.294
-0.715,-1.922,-0.766,-79.285,-199.585,94.116
-0.763,-1.889,-0.739,-65.247,-202.515,109.924
-0.829,-1.805,-0.707,-50.659,-207.642,125.916
-0.889,-1.634,-0.622,-37.964,-215.881,142.456
-0.916,-1.406,-0.481,-26.855,-226.624,157.349
-0.932,-1.177,-0.326,-15.747,-237.488,167.603
-0.921,-1.005,-0.138,-7.141,-248.047,172.729
-0.895,-0.917,0.025,1.526,-252.014,173.035
-0.875,-0.954,0.225,8.850,-255.249,169.983
-0.839,-1.047,0.496,17.517,-261.841,167.480
-0.806,-1.162,0.745,32.471,-262.878,168.701
-0.773,-1.177,1.018,28.198,-253.784,176.758
-0.736,-1.089,1.219,23.071,-234.375,189.331
-0.690,-0.899,1.344,16.846,-205.017,202.942
-0.639,-0.673,1.388,14.648,-170.044,213.562
-0.581,-0.457,1.366,12.939,-133.850,218.872
-0.502,-0.283,1.293,12.695,-99.976,218.933
-0.423,-0.167,1.173,11.536,-68.542,214.905
-0.381,-0.097,1.033,10.864,-40.649,208.740
-0.324,-0.065,0.897,11.780,-19.775,201.904
-0.281,-0.065,0.777,12.939,-5.432,195.312
-0.256,-0.060,0.692,13.794,3.845,190.613
-0.227,-0.049,0.661,14.099,9.399,187.256
-0.200,-0.027,0.673,14.221,13.611,184.814
-0.176,-0.002,0.706,14.771,19.653,182.678
-0.152,0.024,0.743,14.648,28.259,180.603
-0.134,0.062,0.755,15.015,41.382,178.894
-0.120,0.111,0.743,14.832,56.580,177.734
-0.114,0.190,0.701,14.954,73.059,177.002
-0.101,0.278,0.644,15.747,89.050,175.537
-0.082,0.349,0.576,16.846,104.065,172.546
-0.070,0.383,0.484,18.372,119.080,167.908
-0.072,0.400,0.374,20.874,133.179,162.842
-0.070,0.422,0.256,22.888,146.118,158.691
-0.062,0.435,0.135,24.597,157.410,155.396
-0.067,0.447,-0.003,26.123,167.297,152.405
-0.070,0.505,-0.143,24.963,176.575,150.574
-0.057,0.628,-0.272,21.362,181.763,149.536
-0.041,0.792,-0.398,16.785,185.486,147.156
-0.013,0.958,-0.529,15.625,186.890,141.113
0.033,1.087,-0.657,13.123,186.340,130.737
0.079,1.159,-0.795,9.033,186.462,116.882
0.125,1.133,-0.924,6.042,183.655,100.037
0.161,1.006,-1.044,6.775,177.979,82.092
0.174,0.807,-1.124,10.742,169.434,66.223
0.187,0.609,-1.118,17.761,155.884,55.664
0.207,0.483,-1.034,24.841,142.700,51.941
0.216,0.472,-0.934,30.945,136.597,53.772
0.236,0.579,-0.860,33.447,135.315,58.289
0.245,0.772,-0.867,32.715,139.587,61.096
0.247,0.960,-0.967,27.466,148.010,58.899
0.239,1.065,-1.113,19.531,157.959,51.086
0.222,1.064,-1.347,10.986,166.016,39.063
0.206,0.958,-1.516,3.418,156.616,25.085
0.214,0.791,-1.691,-0.793,147.522,13.672
0.246,0.679,-1.756,-3.845,132.202,6.958
0.292,0.661,-1.681,-3.601,114.868,3.906
0.344,0.690,-1.524,-1.953,100.403,0.671
0.371,0.655,-1.357,-3.601,91.675,-5.249
0.369,0.516,-1.247,-6.897,89.966,-12.939
0.356,0.317,-1.217,-10.071,93.506,-19.836
0.327,0.126,-1.259,-13.123,98.877,-22.644
0.282,0.004,-1.331,-14.587,102.722,-20.630
0.243,-0.017,-1.395,-14.465,103.333,-14.954
0.214,0.056,-1.422,-13.855,101.196,-8.179
0.193,0.191,-1.393,-12.451,97.412,-3.174
0.185,0.386,-1.306,-9.888,93.506,-0.916
0.173,0.564,-1.205,-7.080,92.529,-3.174
0.148,0.688,-1.111,-3.845,95.276,-9.521
0.141,0.713,-1.083,-0.793,102.417,-19.531
0.093,0.704,-1.166,0.122,111.328,-30.273
0.046,0.673,-1.284,-0.061,118.408,-39.673
0.028,0.703,-1.389,-0.549,120.911,-47.424
0.014,0.806,-1.448,-1.953,120.361,-55.664
0.005,0.864,-1.492,-5.005,119.202,-67.871
-0.023,0.814,-1.544,-10.742,118.591,-84.229
-0.071,0.654,-1.635,-17.273,119.385,-101.807
-0.113,0.396,-1.850,-22.278,121.704,-118.652
-0.163,0.061,-2.157,-27.466,121.399,-132.263
-0.190,-0.334,-2.446,-33.325,111.511,-140.320
-0.189,-0.673,-2.672,-37.476,90.088,-138.977
-0.169,-0.888,-2.745,-41.077,58.044,-128.845
-0.123,-0.931,-2.600,-44.495,19.165,-112.427
-0.072,-0.781,-2.260,-44.189,-18.799,-93.262
-0.031,-0.570,-1.787,-42.603,-51.086,-77.820
0.008,-0.433,-1.343,-39.856,-65.918,-69.336
0.031,-0.412,-1.014,-39.307,-64.575,-66.284
0.043,-0.486,-0.818,-36.926,-54.504,-64.880
0.058,-0.595,-0.750,-31.128,-41.077,-62.134
0.060,-0.698,-0.776,-24.841,-27.344,-56.458
0.051,-0.741,-0.847,-18.494,-16.296,-47.424
0.052,-0.716,-0.915,-12.573,-9.644,-36.804
0.058,-0.649,-0.953,-7.996,-6.714,-26.855
0.061,-0.583,-0.961,-5.493,-5.859,-18.677
0.070,-0.533,-0.949,-4.578,-5.493,-12.207
0.079,-0.491,-0.935,-4.639,-4.822,-6.958
0.085,-0.427,-0.929,-5.066,-4.211,-2.197
0.083,-0.354,-0.912,-5.798,-3.601,2.625
0.079,-0.295,-0.881,-6.958,-2.808,6.165

-0.148,1.023,-1.687,-147.766,25.208,-104.370
-0.225,0.968,-1.829,-153.625,21.423,-128.174
-0.326,0.725,-1.953,-163.879,12.695,-154.480
-0.384,0.307,-2.033,-174.866,0.793,-180.115
-0.436,-0.226,-2.128,-182.312,-12.268,-200.500
-0.457,-0.764,-2.224,-186.462,-27.222,-210.510
-0.495,-1.196,-2.263,-189.209,-46.021,-208.435
-0.486,-1.503,-2.222,-183.594,-66.956,-197.144
-0.483,-1.675,-2.185,-165.344,-87.952,-181.396
-0.476,-1.790,-2.099,-197.632,-112.000,-155.090
-0.451,-1.810,-1.879,-191.589,-131.836,-132.019
-0.450,-1.845,-1.757,-172.180,-142.517,-111.694
-0.458,-1.864,-1.641,-188.354,-147.461,-88.135
-0.469,-1.883,-1.548,-179.749,-152.771,-67.871
-0.469,-1.904,-1.464,-164.917,-158.203,-49.500
-0.470,-1.945,-1.396,-147.461,-163.635,-32.288
-0.494,-1.986,-1.357,-129.944,-167.664,-14.954
-0.525,-1.979,-1.301,-114.502,-173.279,3.296
-0.556,-1.934,-1.194,-102.295,-182.251,22.400
-0.575,-1.889,-1.039,-92.468,-192.139,39.795
-0.589,-1.875,-0.866,-84.351,-200.073,55.481
-0.604,-1.865,-0.693,-79.102,-205.505,71.228
-0.627,-1.818,-0.537,-75.256,-208.191,88.196
-0.655,-1.697,-0.400,-71.716,-209.961,105.957
-0.671,-1.498,-0.264,-69.031,-210.876,122.925
-0.666,-1.276,-0.137,-66.650,-208.679,136.475
-0.661,-1.088,-0.023,-64.392,-205.872,145.203
-0.643,-0.954,0.099,-62.195,-202.820,149.658
-0.605,-0.863,0.256,-58.472,-201.111,151.306
-0.544,-0.846,0.423,-53.406,-196.899,150.818
-0.498,-0.921,0.549,-43.945,-186.401,148.804
-0.465,-1.003,0.650,-36.926,-172.119,150.208
-0.437,-1.036,0.720,-33.691,-155.823,156.494
-0.427,-0.987,0.768,-32.898,-138.062,166.626
-0.413,-0.855,0.795,-30.945,-120.239,178.040
-0.398,-0.675,0.797,-28.931,-102.417,187.866
-0.386,-0.487,0.761,-26.001,-83.374,194.214
-0.358,-0.323,0.721,-21.179,-66.833,195.984
-0.315,-0.196,0.674,-14.832,-53.040,193.970
-0.267,-0.124,0.626,-7.263,-40.466,189.270
-0.231,-0.105,0.584,1.404,-30.884,183.472
-0.202,-0.106,0.567,9.155,-23.804,178.711
-0.188,-0.113,0.573,14.343,-18.127,175.659
-0.171,-0.111,0.599,19.287,-12.329,174.316
-0.147,-0.097,0.626,24.231,-5.493,174.255
-0.128,-0.051,0.639,27.039,4.089,175.110
-0.116,0.028,0.644,28.687,15.747,176.270
-0.091,0.136,0.645,26.245,27.222,176.575
-0.066,0.221,0.621,25.024,40.894,174.866
-0.043,0.274,0.576,24.902,55.725,170.654
-0.029,0.311,0.522,25.818,69.336,165.894
-0.022,0.342,0.481,28.809,81.116,161.377
-0.022,0.387,0.437,31.982,92.346,157.776
-0.026,0.456,0.399,34.485,104.004,154.968
-0.030,0.540,0.364,35.645,116.089,152.100
-0.020,0.626,0.297,37.720,130.920,148.071
-0.010,0.686,0.192,39.490,148.437,142.700
-0.005,0.726,0.038,39.734,166.443,136.047
-0.006,0.762,-0.161,39.063,184.204,129.578
-0.017,0.819,-0.379,37.231,196.838,123.718
-0.022,0.901,-0.587,37.720,201.172,118.164
-0.010,1.029,-0.751,35.767,198.303,112.061
0.023,1.147,-0.886,35.278,192.993,103.088
0.066,1.208,-0.984,33.325,184.570,89.844
0.122,1.173,-1.047,32.104,173.279,73.120
0.174,1.027,-1.092,31.189,162.476,55.237
0.217,0.819,-1.116,29.785,152.771,39.795
0.250,0.616,-1.102,27.405,143.433,29.846
0.269,0.455,-1.063,25.330,135.559,25.391
0.284,0.373,-1.008,23.437,130.066,25.635
0.292,0.386,-0.949,20.447,127.075,28.931
0.297,0.461,-0.900,15.869,126.953,32.043
0.313,0.553,-0.897,11.353,130.432,33.264
0.317,0.613,-0.966,6.836,136.841,30.823
0.313,0.616,-1.062,3.296,144.409,25.879
0.288,0.566,-1.253,4.028,152.893,20.508
0.286,0.531,-1.403,7.874,151.062,17.090
0.263,0.522,-1.558,11.414,147.400,15.076
0.256,0.522,-1.664,11.230,139.465,13.000
0.269,0.549,-1.711,10.254,128.540,10.803
0.295,0.585,-1.685,6.775,116.089,7.690
0.305,0.604,-1.614,3.113,104.980,2.869
0.306,0.594,-1.521,-0.549,96.924,-3.174
0.315,0.548,-1.442,-3.723,92.529,-9.460
0.301,0.464,-1.416,-4.944,91.370,-15.991
0.275,0.372,-1.414,-6.287,91.309,-20.691
0.243,0.292,-1.402,-8.240,90.637,-22.461
0.202,0.281,-1.390,-9.644,89.294,-21.545
0.166,0.389,-1.353,-9.033,87.646,-19.348
0.167,0.614,-1.309,-6.226,86.487,-18.677
0.191,0.852,-1.257,-2.380,86.304,-23.193
0.201,1.026,-1.214,-0.671,88.745,-34.729
0.159,1.103,-1.249,-0.244,94.482,-53.101
0.111,1.073,-1.320,-1.343,101.135,-76.294
0.068,0.937,-1.448,-5.432,106.506,-101.074
-0.010,0.527,-1.569,-14.282,108.337,-124.573
0.002,0.089,-1.693,-21.606,105.408,-140.137
0.001,-0.265,-1.820,-29.785,102.478,-146.118
-0.013,-0.600,-1.998,-33.142,98.022,-147.522
-0.008,-0.884,-2.164,-28.992,88.928,-143.311
0.013,-1.127,-2.355,-8.362,74.524,-135.010
0.047,-1.246,-2.357,-4.944,53.711,-119.751
0.087,-1.278,-2.308,-20.142,27.466,-97.107
0.120,-1.183,-2.142,-16.968,2.869,-75.012
0.147,-0.993,-1.868,-13.550,-20.325,-54.199
0.151,-0.788,-1.565,-12.085,-36.926,-38.086
0.154,-0.606,-1.297,-12.451,-43.640,-26.733
0.161,-0.453,-1.081,-12.878,-44.373,-19.043
0.162,-0.331,-0.928,-13.000,-40.283,-14.648
0.162,-0.256,-0.833,-12.512,-33.325,-12.695
0.148,-0.232,-0.791,-10.498,-24.597,-12.512
0.144,-0.237,-0.778,-7.507,-15.686,-12.573
0.135,-0.259,-0.810,-4.944,-7.568,-12.024
0.126,-0.278,-0.881,-3.113,-0.854,-10.315
0.112,-0.285,-0.971,-2.686,3.784,-7.996
0.101,-0.269,-1.049,-3.540,5.493,-5.066
0.098,-0.231,-1.094,-5.127,4.272,-2.136
0.102,-0.187,-1.105,-6.714,1.587,0.488
0.105,-0.150,-1.095,-8.240,-1.038,1.953

-0.686,-1.687,-0.677,-342.712,-49.866,-259.277
-0.709,-2.195,-0.771,-325.134,-47.424,-254.089
-0.758,-2.677,-0.869,-340.637,-47.485,-234.314
-0.730,-2.987,-0.853,-334.656,-54.932,-203.247
-0.646,-3.082,-0.881,-346.680,-61.340,-158.264
-0.606,-2.889,-1.006,-344.482,-63.232,-108.215
-0.638,-2.435,-1.232,-329.407,-67.932,-60.608
-0.717,-1.841,-1.441,-309.326,-82.703,-23.315
-0.837,-1.316,-1.496,-289.246,-111.084,-1.953
-0.889,-1.012,-1.352,-262.085,-147.034,3.357
-0.898,-1.024,-1.142,-235.901,-179.871,-2.380
-0.938,-1.331,-0.924,-216.003,-206.299,-10.742
-0.979,-1.727,-0.746,-200.439,-225.952,-11.536
-1.012,-2.042,-0.657,-188.660,-238.770,0.793
-1.074,-2.172,-0.684,-183.899,-247.375,26.733
-1.193,-2.045,-0.790,-184.814,-256.226,62.195
-1.326,-1.656,-0.905,-182.861,-269.592,100.769
-1.579,-1.129,-0.879,-164.368,-293.030,131.714
-1.708,-0.833,-0.506,-127.991,-334.167,145.386
-1.710,-0.881,0.072,-91.858,-381.165,142.456
-1.691,-1.177,0.772,-67.200,-424.316,135.071
-1.645,-1.562,1.286,-38.208,-433.228,133.362
-1.574,-1.777,1.734,-52.734,-404.724,148.193
-1.448,-1.827,1.961,-59.814,-355.042,174.866
-1.258,-1.578,2.071,-78.552,-289.001,206.848
-1.342,-1.457,1.847,-77.637,-217.285,233.215
-1.156,-1.534,1.662,-117.249,-152.161,248.474
-1.156,-1.514,1.392,-125.183,-101.807,269.531
-1.241,-1.451,0.971,-112.000,-43.701,294.006
-1.287,-1.353,0.623,-102.539,-12.695,318.970
-1.355,-1.239,0.307,-86.670,5.127,343.323
-1.439,-1.075,0.051,-69.702,11.780,366.455
-1.517,-0.867,-0.129,-51.880,5.737,387.085
-1.564,-0.637,-0.151,-33.936,-15.320,403.381
-1.554,-0.408,-0.066,-17.700,-39.795,414.673
-1.512,-0.261,0.087,-14.709,-60.120,421.082
-1.463,-0.130,0.327,-31.494,-74.646,424.744
-1.403,-0.015,0.521,-33.325,-75.928,425.171
-1.349,0.121,0.725,-38.635,-68.054,423.584
-1.291,0.254,0.882,-48.645,-51.697,420.227
-1.216,0.401,1.017,-55.420,-30.029,415.222
-1.135,0.532,1.122,-63.232,-3.967,407.471
-1.055,0.634,1.156,-64.270,29.663,397.156
-1.006,0.706,1.141,-61.279,65.613,384.644
-0.967,0.776,1.089,-57.434,99.915,372.253
-0.934,0.857,1.018,-55.420,131.409,360.962
-0.906,0.939,0.948,-52.917,159.851,349.548
-0.870,1.010,0.885,-52.368,184.509,337.708
-0.818,1.102,0.808,-53.345,208.923,324.768
-0.769,1.199,0.709,-57.739,234.314,309.387
-0.724,1.281,0.584,-65.796,259.827,291.199
-0.676,1.338,0.440,-71.899,286.560,270.325
-0.641,1.373,0.258,-76.050,312.378,248.901
-0.616,1.407,0.054,-78.918,335.754,227.844
-0.573,1.436,-0.146,-81.360,353.577,206.848
-0.516,1.468,-0.350,-78.613,366.821,185.608
-0.445,1.473,-0.582,-72.388,377.686,163.879
-0.402,1.409,-0.859,-68.787,386.658,140.137
